0,0,0,0,0
0.002991824,0,0,0.004219112,0
0.005983648,0,0,0.008438224,0
0.008975472,0,0,0.012657336,0
0.011967296,0,0,0.016876448,0
0.01495912,0,0,0.02109556,0
0.017950944,0,0,0.025314672,0
0.020942769,0,0,0.029533783,0
0.023934593,0,0,0.033752895,0
0.026926417,0,0,0.037972007,0
0.029918241,0,0,0.042191119,0
0.032910065,0,0,0.046410231,0
0.035901889,0,0,0.050629343,0
0.038893713,0,0,0.054848455,0
0.041885537,0,0,0.059067567,0
0.044877361,0,0,0.063286679,0
0.047869185,0,0,0.067505791,0
0.050861009,0,0,0.071724903,0
0.053852833,0,0,0.075944015,0
0.056844658,0,0,0.080163126,0
0.059836482,0,0,0.084382238,0
0.062828306,0,0,0.08860135,0
0.06582013,0,0,0.092820462,0
0.068811954,0,0,0.097039574,0
0.071803778,0,0,0.101258686,0
0.074795602,0,0,0.105477798,0
0.077787426,0,0,0.10969691,0
0.08077925,0,0,0.113916022,0
0.083771074,0,0,0.118135134,0
0.086762898,0,0,0.122354246,0
0.089754722,0,0,0.126573358,0
0.092746547,0,0,0.13079247,0
0.095738371,0,0,0.135011581,0
0.098730195,0,0,0.139230693,0
0.101722019,0,0,0.143449805,0
0.104713843,0,0,0.147668917,0
0.107705667,0,0,0.151888029,0
0.110697491,0,0,0.156107141,0
0.113689315,0,0,0.160326253,0
0.116681139,0,0,0.164545365,0
0.119672963,0,0,0.168764477,0
0.122664787,0,0,0.172983589,0
0.125656611,0,0,0.177202701,0
0.128648436,0,0,0.181421813,0
0.13164026,0,0,0.185640924,0
0.134632084,0,0,0.189860036,0
0.137623908,0,0,0.194079148,0
0.140615732,0,0,0.19829826,0
0.143607556,0,0,0.202517372,0
0.14659938,0,0,0.206736484,0
0.149591204,0,0,0.210955596,0
0.152583028,0,0,0.215174708,0
0.155574852,0,0,0.21939382,0
0.158566676,0,0,0.223612932,0
0.1615585,0,0,0.227832044,0
0.164550325,0,0,0.232051156,0
0.167542149,0,0,0.236270268,0
0.170533973,0,0,0.240489379,0
0.173525797,0,0,0.244708491,0
0.176517621,0,0,0.248927603,0
0.179509445,0,0,0.253146715,0
0.182501269,0,0,0.257365827,0
0.185493093,0,0,0.261584939,0
0.188484917,0,0,0.265804051,0
0.191476741,0,0,0.270023163,0
0.194468565,0,0,0.274242275,0
0.197460389,0,0,0.278461387,0
0.200452214,0,0,0.282680499,0
0.203444038,0,0,0.286899611,0
0.206435862,0,0,0.291118722,0
0.209427686,0,0,0.295337834,0
0.21241951,0,0,0.299556946,0
0.215411334,0,0,0.303776058,0
0.218403158,0,0,0.30799517,0
0.221394982,0,0,0.312214282,0
0.224386806,0,0,0.316433394,0
0.22737863,0,0,0.320652506,0
0.230370454,0,0,0.324871618,0
0.233362278,0,0,0.32909073,0
0.236354102,0,0,0.333309842,0
0.239345927,0,0,0.337528954,0
0.242337751,0,0,0.341748065,0
0.245329575,0,0,0.345967177,0
0.248321399,0,0,0.350186289,0
0.251313223,0,0,0.354405401,0
0.254305047,0,0,0.358624513,0
0.257296871,0,0,0.362843625,0
0.260288695,0,0,0.367062737,0
0.263280519,0,0,0.371281849,0
0.266272343,0,0,0.375500961,0
0.269264167,0,0,0.379720073,0
0.272255991,0,0,0.383939185,0
0.275247816,0,0,0.388158297,0
0.27823964,0,0,0.392377409,0
0.281231464,0,0,0.39659652,0
0.284223288,0,0,0.400815632,0
0.287215112,0,0,0.405034744,0
0.290206936,0,0,0.409253856,0
