0,1,0,0,0
0.002989569,0.995442929,0,0,0.003550159
0.005979139,0.990885858,0,0,0.007100318
0.008968708,0.986328787,0,0,0.010650477
0.011958278,0.981771717,0,0,0.014200636
0.014947847,0.977214646,0,0,0.017750795
0.017937417,0.972657575,0,0,0.021300954
0.020926986,0.968100504,0,0,0.024851113
0.023916556,0.963543433,0,0,0.028401272
0.026906125,0.958986362,0,0,0.031951431
0.029895695,0.954429292,0,0,0.03550159
0.032885264,0.949872221,0,0,0.039051749
0.035874834,0.94531515,0,0,0.042601908
0.038864403,0.940758079,0,0,0.046152067
0.041853972,0.936201008,0,0,0.049702226
0.044843542,0.931643937,0,0,0.053252385
0.047833111,0.927086867,0,0,0.056802544
0.050822681,0.922529796,0,0,0.060352703
0.05381225,0.917972725,0,0,0.063902862
0.05680182,0.913415654,0,0,0.067453021
0.059791389,0.908858583,0,0,0.07100318
0.062780959,0.904301512,0,0,0.074553339
0.065770528,0.899744441,0,0,0.078103498
0.068760098,0.895187371,0,0,0.081653657
0.071749667,0.8906303,0,0,0.085203816
0.074739237,0.886073229,0,0,0.088753975
0.077728806,0.881516158,0,0,0.092304134
0.080718376,0.876959087,0,0,0.095854293
0.083707945,0.872402016,0,0,0.099404452
0.086697514,0.867844946,0,0,0.102954611
0.089687084,0.863287875,0,0,0.10650477
0.092676653,0.858730804,0,0,0.110054929
0.095666223,0.854173733,0,0,0.113605089
0.098655792,0.849616662,0,0,0.117155248
0.101645362,0.845059591,0,0,0.120705407
0.104634931,0.840502521,0,0,0.124255566
0.107624501,0.83594545,0,0,0.127805725
0.11061407,0.831388379,0,0,0.131355884
0.11360364,0.826831308,0,0,0.134906043
0.116593209,0.822274237,0,0,0.138456202
0.119582779,0.817717166,0,0,0.142006361
0.122572348,0.813160095,0,0,0.14555652
0.125561917,0.808603025,0,0,0.149106679
0.128551487,0.804045954,0,0,0.152656838
0.131541056,0.799488883,0,0,0.156206997
0.134530626,0.794931812,0,0,0.159757156
0.137520195,0.790374741,0,0,0.163307315
0.140509765,0.78581767,0,0,0.166857474
0.143499334,0.7812606,0,0,0.170407633
0.146488904,0.776703529,0,0,0.173957792
0.149478473,0.772146458,0,0,0.177507951
0.152468043,0.767589387,0,0,0.18105811
0.155457612,0.763032316,0,0,0.184608269
0.158447182,0.758475245,0,0,0.188158428
0.161436751,0.753918175,0,0,0.191708587
0.16442632,0.749361104,0,0,0.195258746
0.16741589,0.744804033,0,0,0.198808905
0.170405459,0.740246962,0,0,0.202359064
0.173395029,0.735689891,0,0,0.205909223
0.176384598,0.73113282,0,0,0.209459382
0.179374168,0.726575749,0,0,0.213009541
0.182363737,0.722018679,0,0,0.2165597
0.185353307,0.717461608,0,0,0.220109859
0.188342876,0.712904537,0,0,0.223660018
0.191332446,0.708347466,0,0,0.227210177
0.194322015,0.703790395,0,0,0.230760336
0.197311585,0.699233324,0,0,0.234310495
0.200301154,0.694676254,0,0,0.237860654
0.203290723,0.690119183,0,0,0.241410813
0.206280293,0.685562112,0,0,0.244960972
0.209269862,0.681005041,0,0,0.248511131
0.212259432,0.67644797,0,0,0.25206129
0.215249001,0.671890899,0,0,0.255611449
0.218238571,0.667333829,0,0,0.259161608
0.22122814,0.662776758,0,0,0.262711767
0.22421771,0.658219687,0,0,0.266261926
0.227207279,0.653662616,0,0,0.269812085
0.230196849,0.649105545,0,0,0.273362244
0.233186418,0.644548474,0,0,0.276912403
0.236175988,0.639991403,0,0,0.280462562
0.239165557,0.635434333,0,0,0.284012721
0.242155127,0.630877262,0,0,0.28756288
0.245144696,0.626320191,0,0,0.291113039
0.248134265,0.62176312,0,0,0.294663198
0.251123835,0.617206049,0,0,0.298213357
0.254113404,0.612648978,0,0,0.301763516
0.257102974,0.608091908,0,0,0.305313675
0.260092543,0.603534837,0,0,0.308863834
0.263082113,0.598977766,0,0,0.312413993
0.266071682,0.594420695,0,0,0.315964152
0.269061252,0.589863624,0,0,0.319514311
0.272050821,0.585306553,0,0,0.32306447
0.275040391,0.580749483,0,0,0.326614629
0.27802996,0.576192412,0,0,0.330164788
0.28101953,0.571635341,0,0,0.333714947
0.284009099,0.56707827,0,0,0.337265107
0.286998668,0.562521199,0,0,0.340815266
0.289988238,0.557964128,0,0,0.344365425
0.292977807,0.553407057,0,0,0.347915584
0.295967377,0.548849987,0,0,0.351465743
0.301121857,0.54859822,0,0,0.354205911
0.305606265,0.5466576,0,0,0.357658837
0.310915649,0.543375082,0,0,0.36304033
0.314989713,0.539929293,0,0,0.366469068
0.318938089,0.536254881,0,0,0.369831216
0.327206808,0.529168029,0,0,0.375028272
0.334716451,0.525485325,0,0,0.37825874
0.341500969,0.521745459,0,0,0.383309724
0.34313256,0.517654489,0,0,0.386536501
0.345623958,0.51362328,0,0,0.389784251
0.347832238,0.509438942,0,0,0.393061342
0.349332456,0.50509045,0,0,0.396171066
0.347015914,0.500632419,0,0,0.399471079
0.349059105,0.495786034,0,0,0.404439903
0.346350973,0.490897021,0,0,0.407621405
0.348533009,0.485908574,0,0,0.410766743
0.34568138,0.477380664,0,0,0.413922044
0.345048351,0.472127578,0,0,0.417036011
0.34771567,0.466825115,0,0,0.420110633
0.34534425,0.461303372,0,0,0.422850493
0.350047216,0.452702441,0,0,0.425903986
0.352606358,0.447067197,0,0,0.428871752
0.356525799,0.441074176,0,0,0.431736856
0.355998296,0.435135766,0,0,0.434599755
0.358236078,0.428923695,0,0,0.437445765
0.35986292,0.422695164,0,0,0.440258895
0.357263949,0.416361292,0,0,0.442859683
0.359503979,0.410022539,0,0,0.445294906
0.357529108,0.403480687,0,0,0.447789672
0.359931035,0.396797693,0,0,0.4501627
0.362105724,0.39009498,0,0,0.454783001
0.359619075,0.383456199,0,0,0.457142942
0.362062335,0.376677864,0,0,0.459817412
0.359514066,0.369872246,0,0,0.462299641
0.357443884,0.36277262,0,0,0.465109297
0.355751008,0.35563707,0,0,0.467988718
0.354883495,0.34847027,0,0,0.470980689
0.3588714,0.341181572,0,0,0.474065205
0.362736525,0.333916446,0,0,0.477333532
0.366207492,0.326494758,0,0,0.480607242
0.369170072,0.31886047,0,0,0.483844145
0.37219496,0.311172637,0,0,0.487288546
0.370584214,0.303374223,0,0,0.490810496
0.371913645,0.295509435,0,0,0.494452506
0.374851269,0.287690807,0,0,0.498117056
0.373427487,0.279671262,0,0,0.501931952
0.376798371,0.271565328,0,0,0.505725643
0.380400658,0.263421428,0,0,0.509653808
0.379003216,0.255440545,0,0,0.513588886
